epoch	batch	loss	acc
0	0	2.706292152404785	0.109375
0	1	2.5968801975250244	0.14453125
0	2	2.4669952392578125	0.1901041716337204
0	3	2.3614463806152344	0.216796875
0	4	2.25547456741333	0.2515625059604645
0	5	2.163313865661621	0.2786458432674408
0	6	2.113176107406616	0.3013392984867096
0	7	2.048780918121338	0.322265625
0	8	1.9845948219299316	0.3472222089767456
0	9	1.9334650039672852	0.36250001192092896
0	10	1.8863403797149658	0.37428978085517883
0	11	1.8478647470474243	0.3854166567325592
0	12	1.812458872795105	0.39663460850715637
0	13	1.7756011486053467	0.4068080484867096
0	14	1.7344368696212769	0.4229166805744171
0	15	1.69741690158844	0.4345703125
0	16	1.6757094860076904	0.4453125
0	17	1.6540497541427612	0.4522569477558136
0	18	1.6244878768920898	0.46134868264198303
0	19	1.593898057937622	0.4730468690395355
0	20	1.580259084701538	0.4780505895614624
0	21	1.5676262378692627	0.4818892180919647
0	22	1.5562032461166382	0.4850543439388275
0	23	1.5294958353042603	0.4931640625
0	24	1.512749195098877	0.49906250834465027
0	25	1.4910576343536377	0.5054086446762085
0	26	1.4720947742462158	0.5107060074806213
0	27	1.4533147811889648	0.5167410969734192
0	28	1.4360902309417725	0.5237069129943848
0	29	1.4186279773712158	0.5291666388511658
0	30	1.402466893196106	0.5337701439857483
0	31	1.38634192943573	0.539306640625
0	32	1.378269910812378	0.5419034361839294
0	33	1.367909550666809	0.5452665686607361
0	34	1.353259801864624	0.550000011920929
0	35	1.3423579931259155	0.5542534589767456
0	36	1.3316515684127808	0.5570101141929626
0	37	1.3210420608520508	0.5594161152839661
0	38	1.3171182870864868	0.5602964758872986
0	39	1.30751633644104	0.5630859136581421
0	40	1.2981247901916504	0.5659298896789551
0	41	1.287497878074646	0.5691964030265808
0	42	1.2758567333221436	0.5723110437393188
0	43	1.2688020467758179	0.5743963122367859
0	44	1.2601771354675293	0.5758680701255798
0	45	1.2522823810577393	0.578125
0	46	1.240138292312622	0.581615686416626
0	47	1.2348963022232056	0.5830078125
0	48	1.2302225828170776	0.5838648080825806
0	49	1.2236990928649902	0.585156261920929
0	50	1.2169549465179443	0.587775707244873
0	51	1.2076354026794434	0.5905949473381042
0	52	1.1993919610977173	0.5933077931404114
0	53	1.1934796571731567	0.5950520634651184
0	54	1.1898897886276245	0.5961647629737854
0	55	1.184387445449829	0.5972377061843872
0	56	1.1762062311172485	0.5993695259094238
0	57	1.1698129177093506	0.6018319129943848
0	58	1.1622918844223022	0.6047404408454895
0	59	1.1546992063522339	0.6071614623069763
0	60	1.148421049118042	0.6097592115402222
0	61	1.1422419548034668	0.6121471524238586
0	62	1.1401616334915161	0.6128472089767456
0	63	1.136171817779541	0.614013671875
0	64	1.1308324337005615	0.6152644157409668
0	65	1.125499963760376	0.6167140007019043
0	66	1.1230157613754272	0.6176539063453674
0	67	1.11869215965271	0.6189108490943909
0	68	1.1114530563354492	0.6213768124580383
0	69	1.106771469116211	0.6233258843421936
0	70	1.1026813983917236	0.6244498491287231
0	71	1.097720742225647	0.6263020634651184
0	72	1.0906152725219727	0.6287457346916199
0	73	1.0865389108657837	0.6303842663764954
0	74	1.0816845893859863	0.6318749785423279
0	75	1.0789144039154053	0.6329153180122375
0	76	1.071962594985962	0.6352475881576538
0	77	1.0698496103286743	0.6361178159713745
0	78	1.0678718090057373	0.6361748576164246
0	79	1.0649470090866089	0.636914074420929
0	80	1.0605393648147583	0.638696014881134
0	81	1.056430697441101	0.6405297517776489
0	82	1.0542727708816528	0.6416603922843933
0	83	1.0500385761260986	0.642578125
0	84	1.04576575756073	0.6443933844566345
0	85	1.0409977436065674	0.6459847092628479
0	86	1.0370713472366333	0.6473599076271057
0	87	1.03421151638031	0.6479936242103577
0	88	1.0310076475143433	0.6493152976036072
0	89	1.02878999710083	0.6500868201255798
0	90	1.024747610092163	0.6507554650306702
0	91	1.020540714263916	0.6522588133811951
0	92	1.018381118774414	0.6528058052062988
0	93	1.0168781280517578	0.6534242033958435
0	94	1.0139650106430054	0.6543585658073425
0	95	1.0109021663665771	0.6554362177848816
0	96	1.0081580877304077	0.6563305258750916
0	97	1.0066609382629395	0.6568877696990967
0	98	1.003915786743164	0.6578282713890076
0	99	1.0009756088256836	0.6585156321525574
0	100	0.9976473450660706	0.6592667102813721
0	101	0.994524359703064	0.6604626178741455
0	102	0.993281900882721	0.6611801981925964
0	103	0.989957869052887	0.662184476852417
0	104	0.9872673153877258	0.6628720164299011
0	105	0.9851915836334229	0.6636202931404114
0	106	0.9827191829681396	0.6641355156898499
0	107	0.9805929660797119	0.6650028824806213
0	108	0.9789599776268005	0.6655676364898682
0	109	0.9766272306442261	0.6665483117103577
0	110	0.9746548533439636	0.6673704981803894
0	111	0.9716182351112366	0.6683174967765808
0	112	0.9686626195907593	0.6691095232963562
0	113	0.9679496884346008	0.6692902445793152
1	0	0.8079188466072083	0.734375
1	1	0.699453592300415	0.75
1	2	0.6906664967536926	0.7473958134651184
1	3	0.6470081210136414	0.765625
1	4	0.6255513429641724	0.7749999761581421
1	5	0.6283989548683167	0.76953125
1	6	0.6363624334335327	0.7700892686843872
1	7	0.6221062541007996	0.77734375
1	8	0.6119096279144287	0.78125
1	9	0.6078139543533325	0.7875000238418579
1	10	0.605526328086853	0.7911931872367859
1	11	0.599128782749176	0.7923176884651184
1	12	0.6048710346221924	0.7908653616905212
1	13	0.5947249531745911	0.7946428656578064
1	14	0.5930831432342529	0.7963541746139526
1	15	0.5908815264701843	0.796875
1	16	0.5838912725448608	0.8005514740943909
1	17	0.5799024701118469	0.8016493320465088
1	18	0.5757604837417603	0.8030427694320679
1	19	0.5772855281829834	0.8042968511581421
1	20	0.5749016404151917	0.8046875
1	21	0.5752996802330017	0.8039772510528564
1	22	0.5774527788162231	0.80298912525177
1	23	0.5757407546043396	0.8020833134651184
1	24	0.5750342607498169	0.8021875023841858
1	25	0.5679618716239929	0.8046875
1	26	0.5671309232711792	0.8049768805503845
1	27	0.5714329481124878	0.8038504719734192
1	28	0.5704544186592102	0.8046875
1	29	0.5730092525482178	0.8031250238418579
1	30	0.5753474831581116	0.8024193644523621
1	31	0.5746524930000305	0.80322265625
1	32	0.5713919997215271	0.8039772510528564
1	33	0.5741722583770752	0.8039981722831726
1	34	0.5818912982940674	0.8031250238418579
1	35	0.5796417593955994	0.8036024570465088
1	36	0.5748942494392395	0.8053209185600281
1	37	0.5729671120643616	0.8061266541481018
1	38	0.5697229504585266	0.8064903616905212
1	39	0.5656489133834839	0.808398425579071
1	40	0.5690302848815918	0.8081173896789551
1	41	0.5718369483947754	0.8076636791229248
1	42	0.5688354969024658	0.8081395626068115
1	43	0.5656276345252991	0.8096590638160706
1	44	0.5664374232292175	0.809374988079071
1	45	0.5636464953422546	0.8097826242446899
1	46	0.5641192197799683	0.8096742033958435
1	47	0.567082405090332	0.8094075322151184
1	48	0.5647872686386108	0.8104273080825806
1	49	0.5616668462753296	0.8109375238418579
1	50	0.563176155090332	0.810661792755127
1	51	0.560626745223999	0.8108473420143127
1	52	0.5615455508232117	0.8098466992378235
1	53	0.5619745850563049	0.8100405335426331
1	54	0.5609625577926636	0.8106533885002136
1	55	0.5606231093406677	0.8113839030265808
1	56	0.5603395700454712	0.8118146657943726
1	57	0.5597307682037354	0.8116918206214905
1	58	0.5574308633804321	0.8126324415206909
1	59	0.5593901872634888	0.8122395873069763
1	60	0.5587224960327148	0.8127561211585999
1	61	0.5596277713775635	0.8126260042190552
1	62	0.557966947555542	0.8131200671195984
1	63	0.5576256513595581	0.8133544921875
1	64	0.5567054152488708	0.8139423131942749
1	65	0.5568506121635437	0.8142755627632141
1	66	0.5558685660362244	0.8147155046463013
1	67	0.5543729662895203	0.8149126768112183
1	68	0.5550053715705872	0.8145380616188049
1	69	0.555367648601532	0.8142856955528259
1	70	0.55384361743927	0.8143705725669861
1	71	0.5539006590843201	0.8146701455116272
1	72	0.5530680418014526	0.8148544430732727
1	73	0.5529513359069824	0.8148226141929626
1	74	0.5512838959693909	0.8147916793823242
1	75	0.5502926111221313	0.8151726722717285
1	76	0.5491873025894165	0.815239429473877
1	77	0.5469083786010742	0.8162059187889099
1	78	0.5485386252403259	0.8161590099334717
1	79	0.5477579832077026	0.816113293170929
1	80	0.5479072332382202	0.8157793283462524
1	81	0.5493680834770203	0.8156440258026123
1	82	0.5489179491996765	0.8157002925872803
1	83	0.5508599281311035	0.8153831958770752
1	84	0.5515795350074768	0.8151654601097107
1	85	0.5516728162765503	0.8152253031730652
1	86	0.5512338280677795	0.8151041865348816
1	87	0.5521226525306702	0.814453125
1	88	0.5515781044960022	0.8146067261695862
1	89	0.5517150163650513	0.8145833611488342
1	90	0.5509197115898132	0.8149896860122681
1	91	0.5511717796325684	0.8152173757553101
1	92	0.5506670475006104	0.8151881694793701
1	93	0.5480965375900269	0.8158244490623474
1	94	0.5476999878883362	0.8160361647605896
1	95	0.5469151139259338	0.816650390625
1	96	0.5468003749847412	0.8167687058448792
1	97	0.5471140146255493	0.81640625
1	98	0.5472766757011414	0.8165246248245239
1	99	0.5479021668434143	0.8159375190734863
1	100	0.5462848544120789	0.8164449334144592
1	101	0.5491064786911011	0.8157169222831726
1	102	0.5506260991096497	0.8149271607398987
1	103	0.5508571267127991	0.8149038553237915
1	104	0.5504721403121948	0.8151785731315613
1	105	0.5501887202262878	0.8150795698165894
1	106	0.5495615601539612	0.8152745366096497
1	107	0.5490062236785889	0.8153935074806213
1	108	0.5511397123336792	0.8151519298553467
1	109	0.5498097538948059	0.815625011920929
1	110	0.549397349357605	0.8158079981803894
1	111	0.5482864379882812	0.8163365125656128
1	112	0.547985851764679	0.8168556690216064
1	113	0.5481629371643066	0.8166252374649048
2	0	0.3578741252422333	0.90625
2	1	0.4051288366317749	0.875
2	2	0.4082237780094147	0.8697916865348816
2	3	0.41698944568634033	0.869140625
2	4	0.42392319440841675	0.864062488079071
2	5	0.40348315238952637	0.8776041865348816
2	6	0.4091683030128479	0.8794642686843872
2	7	0.4127751290798187	0.8779296875
2	8	0.41376984119415283	0.8741319179534912
2	9	0.41449084877967834	0.8765624761581421
2	10	0.41626328229904175	0.8764204382896423
2	11	0.4266093075275421	0.873046875
2	12	0.42568060755729675	0.8756009340286255
2	13	0.42908212542533875	0.8766741156578064
2	14	0.4239689111709595	0.8770833611488342
2	15	0.4203661382198334	0.87890625
2	16	0.4143509864807129	0.8805146813392639
2	17	0.4070833921432495	0.8819444179534912
2	18	0.403867244720459	0.8828125
2	19	0.40049105882644653	0.8832031488418579
2	20	0.4029161036014557	0.8820684552192688
2	21	0.40492382645606995	0.8810369372367859
2	22	0.40108343958854675	0.8807744383811951
2	23	0.40642300248146057	0.8792317509651184
2	24	0.40845078229904175	0.8790624737739563
2	25	0.405105859041214	0.8792067170143127
2	26	0.4029730260372162	0.8799189925193787
2	27	0.402017205953598	0.8803013563156128
2	28	0.39947354793548584	0.8806573152542114
2	29	0.39962321519851685	0.8802083134651184
2	30	0.39729639887809753	0.8823084831237793
2	31	0.393454909324646	0.88330078125
2	32	0.3914988934993744	0.8844696879386902
2	33	0.3894873261451721	0.8853400945663452
2	34	0.3875874876976013	0.8861607313156128
2	35	0.3874741494655609	0.8860676884651184
2	36	0.38655155897140503	0.8853462934494019
2	37	0.38539066910743713	0.8856908082962036
2	38	0.3877294361591339	0.8838140964508057
2	39	0.38837066292762756	0.883984386920929
2	40	0.38768601417541504	0.8837652206420898
2	41	0.3909952640533447	0.8822544813156128
2	42	0.3908258378505707	0.8817223906517029
2	43	0.3901323974132538	0.8819246888160706
2	44	0.3912571668624878	0.8815972208976746
2	45	0.39127659797668457	0.8821331262588501
2	46	0.3911193013191223	0.8821476101875305
2	47	0.3902348577976227	0.8818359375
2	48	0.38899126648902893	0.8823341727256775
2	49	0.3903476595878601	0.8818749785423279
2	50	0.39151671528816223	0.8818933963775635
2	51	0.392084002494812	0.8814603090286255
2	52	0.39029785990715027	0.8814858198165894
2	53	0.38996919989585876	0.8815104365348816
2	54	0.38752585649490356	0.8821022510528564
2	55	0.385479599237442	0.8829520344734192
2	56	0.38685303926467896	0.8819901347160339
2	57	0.38706594705581665	0.8817349076271057
2	58	0.38577353954315186	0.882150411605835
2	59	0.3844643533229828	0.8821614384651184
2	60	0.38520747423171997	0.8824282884597778
2	61	0.3861940801143646	0.8821824789047241
2	62	0.38537564873695374	0.8819444179534912
2	63	0.38432085514068604	0.882080078125
2	64	0.3850157558917999	0.8814904093742371
2	65	0.38458961248397827	0.8817471861839294
2	66	0.3819883465766907	0.8828125
2	67	0.3821215331554413	0.882927417755127
2	68	0.3817455768585205	0.8829257488250732
2	69	0.37985333800315857	0.8833705186843872
2	70	0.3787258565425873	0.8836928009986877
2	71	0.37914931774139404	0.8834635615348816
2	72	0.37821441888809204	0.8834546208381653
2	73	0.3781906068325043	0.8840793967247009
2	74	0.3777953088283539	0.8843749761581421
2	75	0.37744805216789246	0.8846628069877625
2	76	0.37722310423851013	0.8845373392105103
2	77	0.37663552165031433	0.8846153616905212
2	78	0.37545400857925415	0.8850870132446289
2	79	0.3746944069862366	0.8856445550918579
2	80	0.37543851137161255	0.8852237462997437
2	81	0.3739936947822571	0.8858612775802612
2	82	0.37365594506263733	0.8862010836601257
2	83	0.37333887815475464	0.8866257667541504
2	84	0.3719502389431	0.8869485259056091
2	85	0.3732427656650543	0.8865370750427246
2	86	0.3728751838207245	0.8865840435028076
2	87	0.37191200256347656	0.88671875
2	88	0.3719405233860016	0.886499285697937
2	89	0.3718443214893341	0.8863715529441833
2	90	0.3707138001918793	0.8867616653442383
2	91	0.36953410506248474	0.88697350025177
2	92	0.36884385347366333	0.8873487710952759
2	93	0.36734214425086975	0.888048529624939
2	94	0.36634883284568787	0.8884868621826172
2	95	0.36639726161956787	0.8885905146598816
2	96	0.36399683356285095	0.8894168734550476
2	97	0.3634209930896759	0.8895886540412903
2	98	0.3630630671977997	0.8896780014038086
2	99	0.3634076714515686	0.8893749713897705
2	100	0.3621041178703308	0.8898515105247498
2	101	0.3622622489929199	0.8898590803146362
2	102	0.3617384731769562	0.8900182247161865
2	103	0.3608340919017792	0.8904747366905212
2	104	0.3604893982410431	0.8904761672019958
2	105	0.3596996068954468	0.8906987309455872
2	106	0.36025506258010864	0.8903329372406006
2	107	0.3597230315208435	0.8902633190155029
2	108	0.35974395275115967	0.8900516033172607
2	109	0.36010101437568665	0.8899147510528564
2	110	0.3593931496143341	0.8903434872627258
2	111	0.3591056764125824	0.8904157280921936
2	112	0.3592868149280548	0.8902101516723633
2	113	0.35943692922592163	0.8902236819267273
3	0	0.28926223516464233	0.8984375
3	1	0.3057442605495453	0.90234375
3	2	0.29291653633117676	0.9114583134651184
3	3	0.2892732620239258	0.904296875
3	4	0.2785011827945709	0.910937488079071
3	5	0.26045843958854675	0.921875
3	6	0.24988481402397156	0.9252232313156128
3	7	0.24518325924873352	0.9287109375
3	8	0.24729593098163605	0.9279513955116272
3	9	0.2440374195575714	0.9273437261581421
3	10	0.2345266193151474	0.9318181872367859
3	11	0.240153506398201	0.9309895634651184
3	12	0.2396625578403473	0.9296875
3	13	0.23804782330989838	0.9296875
3	14	0.23699627816677094	0.9322916865348816
3	15	0.23946647346019745	0.93212890625
3	16	0.24179089069366455	0.9306066036224365
3	17	0.23824506998062134	0.9314236044883728
3	18	0.2356880158185959	0.9317434430122375
3	19	0.23440876603126526	0.9332031011581421
3	20	0.2320680320262909	0.9341517686843872
3	21	0.23982125520706177	0.9318181872367859
3	22	0.24158115684986115	0.9307065010070801
3	23	0.24006478488445282	0.9309895634651184
3	24	0.24131229519844055	0.9306250214576721
3	25	0.2387012392282486	0.9317908883094788
3	26	0.23440644145011902	0.9334490895271301
3	27	0.23220540583133698	0.9344307780265808
3	28	0.23461681604385376	0.9334590435028076
3	29	0.23436947166919708	0.9341145753860474
3	30	0.2334406077861786	0.9347278475761414
3	31	0.23556451499462128	0.93359375
3	32	0.2345816045999527	0.9339488744735718
3	33	0.23327632248401642	0.9342830777168274
3	34	0.2321043610572815	0.9345982074737549
3	35	0.23356389999389648	0.9338107705116272
3	36	0.23297962546348572	0.9341216087341309
3	37	0.23486368358135223	0.9331825375556946
3	38	0.23439449071884155	0.9336938858032227
3	39	0.2365361452102661	0.933398425579071
3	40	0.23740871250629425	0.9331173896789551
3	41	0.23676013946533203	0.9330357313156128
3	42	0.23554861545562744	0.9333212375640869
3	43	0.23400817811489105	0.9339488744735718
3	44	0.23612618446350098	0.9333333373069763
3	45	0.23445066809654236	0.9342731237411499
3	46	0.233553946018219	0.9345079660415649
3	47	0.2336316704750061	0.9347330927848816
3	48	0.23197391629219055	0.9352678656578064
3	49	0.23398451507091522	0.9351562261581421
3	50	0.23217074573040009	0.935661792755127
3	51	0.23280569911003113	0.9350961446762085
3	52	0.2316341996192932	0.9355837106704712
3	53	0.2331446409225464	0.9347511529922485
3	54	0.23306605219841003	0.9345170259475708
3	55	0.23279449343681335	0.9345703125
3	56	0.23216402530670166	0.9346216917037964
3	57	0.23149776458740234	0.934940755367279
3	58	0.23023441433906555	0.9352489113807678
3	59	0.2301473468542099	0.9351562261581421
3	60	0.22880108654499054	0.9357069730758667
3	61	0.2288408726453781	0.9356098771095276
3	62	0.22842435538768768	0.9357638955116272
3	63	0.2277844399213791	0.9356689453125
3	64	0.22773414850234985	0.9359375238418579
3	65	0.22706185281276703	0.9361979365348816
3	66	0.2262571156024933	0.9364505410194397
3	67	0.22692270576953888	0.9361213445663452
3	68	0.22727839648723602	0.9359148740768433
3	69	0.22740261256694794	0.9361607432365417
3	70	0.22746708989143372	0.9360695481300354
3	71	0.22748248279094696	0.9360893964767456
3	72	0.22752819955348969	0.9361087083816528
3	73	0.22637473046779633	0.9365498423576355
3	74	0.2270841747522354	0.9364583492279053
3	75	0.2260528802871704	0.9364720582962036
3	76	0.22576294839382172	0.9362824559211731
3	77	0.22508583962917328	0.9364984035491943
3	78	0.22390563786029816	0.9368077516555786
3	79	0.22406582534313202	0.936718761920929
3	80	0.22312796115875244	0.9372106194496155
3	81	0.22301259636878967	0.937214195728302
3	82	0.22214250266551971	0.9373117685317993
3	83	0.22305500507354736	0.937313973903656
3	84	0.22312824428081512	0.937224268913269
3	85	0.22322630882263184	0.9370458126068115
3	86	0.22258470952510834	0.9372305870056152
3	87	0.22262169420719147	0.9373224377632141
3	88	0.2216586172580719	0.9374122023582458
3	89	0.22251103818416595	0.9375
3	90	0.22261494398117065	0.9375858306884766
3	91	0.22267387807369232	0.9373301863670349
3	92	0.2218700796365738	0.9375
3	93	0.2208409607410431	0.937915563583374
3	94	0.2211117148399353	0.9378289580345154
3	95	0.22097255289554596	0.9379069209098816
3	96	0.22134819626808167	0.9379832744598389
3	97	0.22161446511745453	0.937898576259613
3	98	0.22160832583904266	0.9378945827484131
3	99	0.22147472202777863	0.9377343654632568
3	100	0.22160542011260986	0.9375773668289185
3	101	0.22069063782691956	0.9377297759056091
3	102	0.21958859264850616	0.9381067752838135
3	103	0.21854916214942932	0.938551664352417
3	104	0.21860529482364655	0.9383928775787354
3	105	0.21886156499385834	0.9383844137191772
3	106	0.2177560031414032	0.9388142228126526
3	107	0.21757549047470093	0.9389467835426331
3	108	0.21663160622119904	0.9393635392189026
3	109	0.21645896136760712	0.9394176006317139
3	110	0.21566887199878693	0.9395411014556885
3	111	0.214472696185112	0.9400111436843872
3	112	0.21392787992954254	0.9402654767036438
3	113	0.2138611525297165	0.9403479695320129
4	0	0.08439064025878906	1.0
4	1	0.11049283295869827	0.98828125
4	2	0.12161743640899658	0.984375
4	3	0.11768987774848938	0.982421875
4	4	0.1155790463089943	0.981249988079071
4	5	0.11542137712240219	0.9791666865348816
4	6	0.11261040717363358	0.9799107313156128
4	7	0.11133605241775513	0.98046875
4	8	0.11692127585411072	0.9782986044883728
4	9	0.11264588683843613	0.9789062738418579
4	10	0.11158543080091476	0.9786931872367859
4	11	0.1125730574131012	0.9791666865348816
4	12	0.11068201065063477	0.979567289352417
4	13	0.11446616798639297	0.9793526530265808
4	14	0.11330382525920868	0.9786458611488342
4	15	0.11345169693231583	0.9775390625
4	16	0.11133133620023727	0.9774816036224365
4	17	0.10948672890663147	0.9778645634651184
4	18	0.10785987228155136	0.9782072305679321
4	19	0.10914409160614014	0.977734386920929
4	20	0.10842117667198181	0.9787946343421936
4	21	0.10658745467662811	0.9794034361839294
4	22	0.10517538338899612	0.97995924949646
4	23	0.10384249687194824	0.98046875
4	24	0.1037430465221405	0.9809374809265137
4	25	0.10311465710401535	0.98046875
4	26	0.1035582572221756	0.9803240895271301
4	27	0.1043311357498169	0.9801897406578064
4	28	0.10280511528253555	0.9808728694915771
4	29	0.10376883298158646	0.979687511920929
4	30	0.10361286997795105	0.9795867204666138
4	31	0.10404889285564423	0.979736328125
4	32	0.10707966238260269	0.9782196879386902
4	33	0.10634898394346237	0.9781709313392639
4	34	0.10876625031232834	0.9772321581840515
4	35	0.10869593918323517	0.9772135615348816
4	36	0.1092146560549736	0.9771959185600281
4	37	0.11248555779457092	0.9765625
4	38	0.11260867863893509	0.9767628312110901
4	39	0.11338057368993759	0.9765625
4	40	0.11364299803972244	0.9763719439506531
4	41	0.11411450803279877	0.9760044813156128
4	42	0.11441938579082489	0.9752907156944275
4	43	0.114447683095932	0.9753196239471436
4	44	0.11375611275434494	0.9753472208976746
4	45	0.11393674463033676	0.97486412525177
4	46	0.1130620539188385	0.975232720375061
4	47	0.11331361532211304	0.9755859375
4	48	0.11277376115322113	0.9757652878761292
4	49	0.11261792480945587	0.9754687547683716
4	50	0.11233171075582504	0.9754902124404907
4	51	0.11178270727396011	0.975510835647583
4	52	0.11164391040802002	0.9753832817077637
4	53	0.11120408028364182	0.9752604365348816
4	54	0.11072549223899841	0.9754261374473572
4	55	0.1108531579375267	0.9753069281578064
4	56	0.111252561211586	0.9749177694320679
4	57	0.11207212507724762	0.9745420217514038
4	58	0.11158636957406998	0.9745762944221497
4	59	0.11059439927339554	0.9750000238418579
4	60	0.11097639799118042	0.9746413826942444
4	61	0.1101604774594307	0.9750503897666931
4	62	0.10974884778261185	0.9750744104385376
4	63	0.1088709607720375	0.975341796875
4	64	0.11068563163280487	0.974879801273346
4	65	0.11070705205202103	0.9750236868858337
4	66	0.11128035932779312	0.9746968150138855
4	67	0.11163482069969177	0.974724292755127
4	68	0.11198892444372177	0.9746376872062683
4	69	0.11183261126279831	0.9748883843421936
4	70	0.11191067844629288	0.9749119877815247
4	71	0.11198263615369797	0.974609375
4	72	0.11172153800725937	0.974743127822876
4	73	0.11224918067455292	0.9747677445411682
4	74	0.11239645630121231	0.9744791388511658
4	75	0.1117328628897667	0.9745065569877625
4	76	0.11234244704246521	0.9743303656578064
4	77	0.11284799128770828	0.9740585088729858
4	78	0.112832210958004	0.9738923907279968
4	79	0.11331290006637573	0.9735351800918579
4	80	0.11306894570589066	0.9736689925193787
4	81	0.11335763335227966	0.9734184741973877
4	82	0.11314317584037781	0.9734563231468201
4	83	0.11282268166542053	0.9734932780265808
4	84	0.11268732696771622	0.9736213088035583
4	85	0.11282709985971451	0.973473846912384
4	86	0.11427641659975052	0.9728807210922241
4	87	0.1144494041800499	0.97265625
4	88	0.11600781232118607	0.972436785697937
4	89	0.11678294092416763	0.9721354246139526
4	90	0.1164298728108406	0.9723557829856873
4	91	0.11586718261241913	0.9725713133811951
4	92	0.11580222100019455	0.9725302457809448
4	93	0.11540788412094116	0.9725731611251831
4	94	0.11573886126279831	0.9722861647605896
4	95	0.11521074920892715	0.9724934697151184
4	96	0.1149434745311737	0.9726965427398682
4	97	0.11447856575250626	0.9728156924247742
4	98	0.11446220427751541	0.9727746248245239
4	99	0.1143713891506195	0.9727343916893005
4	100	0.1151978075504303	0.9726175665855408
4	101	0.11503729969263077	0.9727328419685364
4	102	0.11502105742692947	0.9726941585540771
4	103	0.11471466720104218	0.972731351852417
4	104	0.11481226235628128	0.9726934432983398
4	105	0.11468511819839478	0.9727299809455872
4	106	0.11418325453996658	0.9729117751121521
4	107	0.11392753571271896	0.9730179309844971
4	108	0.11416524648666382	0.9729071259498596
4	109	0.11377902328968048	0.9730823636054993
4	110	0.11423882842063904	0.9729729890823364
4	111	0.1148194819688797	0.9727957844734192
4	112	0.11461968719959259	0.9728982448577881
4	113	0.11454498767852783	0.9728665947914124
